Date,SF,SF_lo,SF_hi,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,GP,GP_lo,GP_hi,LAB,LAB_lo,LAB_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi,OTH,OTH_lo,OTH_hi
13/02/2021,0.29405524,0.279930712,0.308455215,0.161907648,0.146446842,0.177489959,0.271524387,0.253310967,0.289495178,0.04563339,0.036639827,0.056177135,0.039274666,0.032022689,0.046910526,0.041318763,0.033464221,0.05045261,0.01925282,0.0148183,0.024554504,0.017702728,0.012741668,0.023939173,0.109330359,0.093710415,0.124735032
14/02/2021,0.293943504,0.279510209,0.308255415,0.16096632,0.1448801,0.177466698,0.272197154,0.253273214,0.291121735,0.045054407,0.036334001,0.055476599,0.039271314,0.032020495,0.047163923,0.041475855,0.033598497,0.050376583,0.019147042,0.014603644,0.024301524,0.017614229,0.012799615,0.023715442,0.110330175,0.094161515,0.126582403
15/02/2021,0.293876188,0.279396376,0.308155001,0.160040954,0.143483692,0.176530972,0.272921969,0.253883534,0.292112627,0.04441594,0.035799966,0.054442344,0.039294081,0.031953865,0.047300081,0.041564568,0.033721648,0.050678915,0.019035219,0.014580142,0.023995968,0.017518112,0.012801071,0.023429312,0.111332969,0.094415858,0.128764785
16/02/2021,0.293782982,0.279207638,0.307815016,0.159052436,0.14273213,0.175564957,0.273653703,0.254338096,0.292845691,0.043823123,0.035288702,0.053559052,0.039255207,0.032047454,0.047039225,0.041712235,0.033834965,0.050912014,0.018920763,0.014532124,0.023667495,0.017416208,0.012777773,0.023345792,0.112383343,0.095229961,0.129895743
17/02/2021,0.293668757,0.279011259,0.308076785,0.158086117,0.142096472,0.174336785,0.274418325,0.254748943,0.293568435,0.043298372,0.03486908,0.052696085,0.039209915,0.03199823,0.047172824,0.041833857,0.034096953,0.051103842,0.018803626,0.014374922,0.023518383,0.017315445,0.012727899,0.023020522,0.113365585,0.096483024,0.131752061
18/02/2021,0.293514698,0.279336102,0.307561759,0.157083004,0.140945478,0.173110182,0.275254278,0.256610263,0.294476222,0.042715478,0.034713967,0.051966611,0.039182125,0.032205493,0.046861152,0.04194844,0.034477772,0.051099502,0.018700672,0.014442022,0.023038181,0.01722568,0.012718699,0.02247497,0.114375625,0.098119837,0.133000503
19/02/2021,0.293374906,0.279053988,0.307580679,0.156176691,0.140586249,0.17180146,0.276073016,0.258003476,0.294748928,0.042139288,0.034313904,0.050758957,0.039160572,0.032352398,0.046800862,0.042053436,0.034594202,0.051141366,0.018587862,0.014524235,0.022964273,0.017102606,0.012571135,0.022377932,0.115331623,0.099207935,0.133327498
20/02/2021,0.293319858,0.279288337,0.307398359,0.15509222,0.140101488,0.170662207,0.276938828,0.25879556,0.294764771,0.041581369,0.034006973,0.049759048,0.039086133,0.032287752,0.046450664,0.042104481,0.034728456,0.050914395,0.018488669,0.014336468,0.022730755,0.017003222,0.012569102,0.021972998,0.11638522,0.100261032,0.133630718
21/02/2021,0.293193336,0.279039774,0.307045656,0.154217066,0.139883693,0.168561587,0.277600788,0.260148974,0.294835557,0.041050161,0.033725336,0.048815008,0.039016165,0.032112699,0.04602456,0.04219954,0.034869282,0.050658321,0.018385622,0.014290998,0.022540666,0.016896216,0.012564259,0.021590639,0.117441107,0.101867521,0.133446983
22/02/2021,0.293074889,0.279458922,0.306645406,0.153340504,0.139939643,0.166990707,0.278454141,0.262462828,0.294100662,0.040469917,0.033680594,0.047544046,0.038950752,0.032336641,0.045642555,0.042234942,0.03514815,0.050167499,0.018290442,0.014263649,0.022313898,0.01680344,0.012557578,0.021358747,0.118380974,0.104800172,0.132933893
23/02/2021,0.292410389,0.278969196,0.306094559,0.150691599,0.137111771,0.164097157,0.279842958,0.263301761,0.295933105,0.040648588,0.033499333,0.048310293,0.038698115,0.032354639,0.045413469,0.042000781,0.035187657,0.049617325,0.018170014,0.014225982,0.022159757,0.016667966,0.012517096,0.021052281,0.120869589,0.106064206,0.13587236
24/02/2021,0.292732807,0.278711834,0.306772453,0.150803916,0.136461337,0.164984143,0.279799575,0.262387788,0.29759145,0.040472778,0.03295679,0.048443133,0.038888222,0.032146524,0.045873035,0.042128929,0.0351148,0.050034025,0.018208843,0.014186389,0.02243607,0.01659176,0.012278983,0.021279275,0.120373172,0.104434156,0.137484162
25/02/2021,0.292994132,0.278360023,0.30780371,0.150862235,0.13485518,0.16634863,0.279685256,0.260352102,0.299716345,0.040365191,0.032635431,0.049234268,0.039056929,0.032010945,0.046519619,0.042267467,0.034757828,0.050958358,0.018249007,0.014127456,0.022618955,0.016520589,0.01217481,0.021273902,0.119999195,0.102009197,0.140314874
26/02/2021,0.293292607,0.278005132,0.308360468,0.151085262,0.134043249,0.167707125,0.279495237,0.259802651,0.300181155,0.040266204,0.032165192,0.04943786,0.039232964,0.032055049,0.046987667,0.042356282,0.034519609,0.051217412,0.018301715,0.014132552,0.022765631,0.016496392,0.011931676,0.021371412,0.119473335,0.100278683,0.141422273
27/02/2021,0.293572149,0.278077805,0.309310717,0.151223342,0.133634583,0.169153103,0.279506006,0.258515019,0.300990446,0.040152255,0.031721011,0.049314774,0.039343582,0.031928893,0.047280962,0.042486966,0.034339987,0.052018536,0.018331979,0.014108056,0.022857043,0.016426465,0.011994457,0.021572649,0.118957255,0.098955369,0.142529186
28/02/2021,0.293863504,0.278286895,0.310204291,0.151479896,0.132683767,0.17027154,0.279417471,0.25740405,0.301901917,0.039976758,0.031362933,0.049531218,0.039505196,0.031632386,0.04773542,0.042613882,0.034662524,0.052487445,0.018365487,0.014023657,0.02289096,0.016359264,0.011904105,0.021527956,0.118418544,0.097406739,0.142145076
01/03/2021,0.294161169,0.278423877,0.310631799,0.1516624,0.132723519,0.170625042,0.279408496,0.256864815,0.303116495,0.03986368,0.030925233,0.049568969,0.039600957,0.031867289,0.048320506,0.042714985,0.034414745,0.052963333,0.018395509,0.014130507,0.02316574,0.016305251,0.011657182,0.021336514,0.117887553,0.095746795,0.142613742
02/03/2021,0.294457016,0.277958678,0.311280087,0.151841058,0.132764037,0.171498145,0.279254553,0.255986228,0.302849106,0.03977356,0.030502675,0.049726291,0.039696348,0.031908311,0.048761329,0.042883652,0.034320539,0.0536333,0.018410235,0.014129712,0.022976809,0.016252193,0.011653691,0.021371023,0.117431385,0.095495042,0.142614067
03/03/2021,0.29474697,0.277959866,0.312164496,0.15202473,0.132934706,0.171648953,0.279225366,0.255585669,0.30372386,0.039682235,0.030442502,0.05002484,0.039856057,0.031857165,0.048916538,0.043017388,0.034408495,0.053773143,0.018431949,0.013921107,0.023044972,0.016173646,0.011515485,0.021375755,0.116841659,0.095001756,0.142727479
04/03/2021,0.295028798,0.278043771,0.312653446,0.152049257,0.132616074,0.172681289,0.279283359,0.254280437,0.30424013,0.039523175,0.030301395,0.050019893,0.039996065,0.031715419,0.049175451,0.04313223,0.034461776,0.054383683,0.018463173,0.013995684,0.023095684,0.016105183,0.01147428,0.02136593,0.116418761,0.093188414,0.14352653
05/03/2021,0.2953753,0.278093591,0.312891372,0.152190533,0.131978248,0.17341725,0.279191831,0.254341873,0.304704937,0.039377923,0.029960712,0.050061848,0.040122316,0.03150733,0.049266425,0.04324855,0.034523528,0.054650887,0.018499894,0.01395157,0.023197385,0.016049904,0.011220894,0.021371287,0.11594375,0.092656506,0.14243316
06/03/2021,0.295673542,0.278818142,0.313604038,0.152234454,0.132183284,0.172828371,0.279109709,0.254289769,0.305001189,0.039309924,0.030044674,0.049955739,0.04022314,0.031572689,0.049354244,0.043375942,0.0344351,0.054550457,0.018530604,0.013849691,0.023352913,0.015997193,0.01114324,0.021314118,0.115545492,0.092103267,0.141687289
07/03/2021,0.296040907,0.278676528,0.314237895,0.152376054,0.132148577,0.173729995,0.279095785,0.253665301,0.305672026,0.039189412,0.02945977,0.049592733,0.040333578,0.0316602,0.049545323,0.043486087,0.034443407,0.055243079,0.018557092,0.014041118,0.023455616,0.015939266,0.011033629,0.02126931,0.114981818,0.091538296,0.142168225
08/03/2021,0.296334893,0.278917812,0.314461284,0.15245016,0.131623169,0.17372016,0.279050591,0.253819492,0.305145181,0.039092169,0.029751659,0.049839224,0.040458864,0.03195561,0.049871099,0.043596451,0.034461395,0.055141881,0.018599333,0.014038773,0.023436931,0.015860976,0.01116977,0.021235834,0.114556563,0.091343004,0.140990361
09/03/2021,0.296624045,0.27910592,0.314914314,0.152527308,0.131992553,0.173605652,0.278949568,0.253532982,0.305624353,0.038950093,0.029646526,0.049324474,0.040602287,0.032080003,0.050239281,0.043700132,0.034592084,0.055353517,0.018630467,0.014099601,0.023541715,0.015785067,0.011155512,0.02103589,0.114231032,0.090577726,0.141195821
10/03/2021,0.29701722,0.279637871,0.315069363,0.152533732,0.131993118,0.173843525,0.279008692,0.254695001,0.305125429,0.038823994,0.029467492,0.049396128,0.040788888,0.032315135,0.050505013,0.043820747,0.034513924,0.055574132,0.018664285,0.014167088,0.023669005,0.015721195,0.011005777,0.02107617,0.113621247,0.090409827,0.140437534
11/03/2021,0.297315575,0.279695466,0.315352237,0.152538656,0.132710068,0.173068784,0.278996678,0.254585455,0.304438594,0.038719923,0.029175574,0.049058592,0.040938584,0.032399123,0.050852513,0.043919555,0.03481658,0.055438853,0.018696972,0.014138637,0.023910522,0.015637602,0.011015311,0.020806419,0.113236454,0.090316344,0.1401685
12/03/2021,0.297627262,0.280447108,0.31548511,0.152706623,0.133172196,0.173287914,0.278810692,0.254648813,0.304643299,0.038626533,0.029543639,0.048789688,0.041044222,0.032542673,0.05096392,0.044088278,0.034878453,0.055589244,0.018716885,0.014094469,0.023768586,0.015565834,0.010954371,0.020565282,0.11281367,0.090030308,0.138910336
13/03/2021,0.297920977,0.280930239,0.315232646,0.152815011,0.133713655,0.173278089,0.278868171,0.255403197,0.304010902,0.038495445,0.0294097,0.048442138,0.04116043,0.032758841,0.050841184,0.044162524,0.034915711,0.055887791,0.018747509,0.014057467,0.023979673,0.015502808,0.010903009,0.020535632,0.112327124,0.089924323,0.137463889
14/03/2021,0.298286403,0.281072784,0.31521747,0.152985131,0.134134814,0.173090872,0.278725742,0.255107042,0.303234054,0.038379859,0.029378799,0.04782463,0.041299382,0.033175006,0.050933227,0.044314075,0.03499154,0.055274934,0.018785605,0.01415452,0.024023801,0.015461504,0.010916651,0.020283413,0.1117623,0.089663275,0.136460581
15/03/2021,0.298662256,0.281927437,0.31529435,0.153122599,0.134946351,0.172855048,0.278542704,0.256459551,0.302464687,0.038236393,0.029791078,0.047259495,0.041456155,0.033319477,0.050534677,0.044452605,0.035149605,0.055209414,0.018819558,0.014306052,0.024073304,0.015409744,0.010921056,0.020232831,0.111297987,0.08991468,0.134590088
16/03/2021,0.29898342,0.282355217,0.315233352,0.153212718,0.135101637,0.172308342,0.278576035,0.257062868,0.301152912,0.038090572,0.029689514,0.047414817,0.041586904,0.033485764,0.050449683,0.044577232,0.035467266,0.055522625,0.018840585,0.014347468,0.024056703,0.015348838,0.010833104,0.020231079,0.110783695,0.091035754,0.132373407
17/03/2021,0.299382253,0.283729572,0.315497443,0.153409495,0.13689237,0.171439604,0.278534366,0.257896387,0.299803487,0.037915907,0.030017947,0.046253423,0.041757757,0.033674881,0.050593982,0.04469833,0.035450814,0.055567607,0.018877458,0.014334652,0.024040965,0.015286721,0.01072907,0.020057498,0.110137712,0.092020429,0.130214937
18/03/2021,0.299774042,0.284125496,0.315928683,0.153625649,0.136901041,0.170479629,0.278292778,0.258947042,0.298817403,0.037792773,0.030309727,0.04575512,0.041876141,0.034055545,0.050302301,0.044827481,0.035901012,0.055077623,0.018903527,0.014380081,0.023964181,0.015204171,0.010791891,0.019843299,0.109703437,0.092194254,0.128001553
19/03/2021,0.300120246,0.285136549,0.315655548,0.153747163,0.138125939,0.169714431,0.27827767,0.259696634,0.297565737,0.037592086,0.030116865,0.04511138,0.042016393,0.03451768,0.05037566,0.04497466,0.036248399,0.05480747,0.018918551,0.014532697,0.023904495,0.015140666,0.010708985,0.019591429,0.109212565,0.09366199,0.125076258
20/03/2021,0.300519103,0.285894266,0.315553877,0.153872007,0.139846097,0.168724493,0.27842319,0.261659743,0.296312154,0.037433854,0.030245903,0.044707661,0.042136613,0.03460614,0.049980425,0.045041856,0.036283613,0.05463224,0.018946264,0.014582459,0.023897643,0.015071318,0.010704,0.019414312,0.108555796,0.094671162,0.122189227
21/03/2021,0.300226138,0.285890396,0.315210022,0.153691612,0.139425259,0.168538925,0.278210351,0.26090725,0.296191839,0.038022843,0.030702711,0.045428058,0.042128321,0.034440234,0.050207039,0.044721585,0.036199004,0.05414061,0.018914072,0.01435876,0.023888015,0.015178444,0.010849212,0.019771806,0.108906634,0.094432553,0.123929932
22/03/2021,0.299885099,0.284877813,0.314547284,0.153388123,0.139039111,0.167873371,0.278139263,0.261161668,0.296200441,0.038609146,0.031246424,0.046153204,0.042107738,0.034647423,0.050136809,0.044413712,0.036198882,0.053414145,0.018878629,0.014409913,0.02376175,0.015285043,0.010872494,0.019793837,0.109293247,0.09433347,0.124357586
23/03/2021,0.29950237,0.284453251,0.315040817,0.153956547,0.138698997,0.169091905,0.277714397,0.258457251,0.297078524,0.03868712,0.030978115,0.04679401,0.042113345,0.034309186,0.050322179,0.044337313,0.035759709,0.053644896,0.018868438,0.014366768,0.023729397,0.015336351,0.01088736,0.019999431,0.109484119,0.09313998,0.126300575
24/03/2021,0.299103373,0.283253117,0.314940688,0.15443112,0.137450695,0.170716842,0.277505876,0.257529061,0.298396193,0.038766521,0.030907236,0.047090435,0.042151457,0.033966231,0.050930656,0.044268277,0.035674375,0.054078777,0.018843074,0.014225817,0.023723694,0.015392593,0.010845757,0.020155107,0.10953771,0.092263895,0.127715816
25/03/2021,0.298727113,0.282519622,0.315238364,0.154998868,0.137088387,0.172153869,0.277129927,0.25708776,0.299093056,0.038859226,0.0309112,0.047537972,0.042138811,0.033799543,0.051659187,0.044192483,0.035287005,0.054580252,0.018823988,0.014252281,0.023845198,0.01545093,0.010718503,0.020346242,0.109678653,0.091420055,0.129219767
26/03/2021,0.298298291,0.281601946,0.314505217,0.155557808,0.137367254,0.174183078,0.276881087,0.255535325,0.300083229,0.03892805,0.030806597,0.048065307,0.042198087,0.033846177,0.051583147,0.044122295,0.035000119,0.055065454,0.018805348,0.014058577,0.023869482,0.015495995,0.010762133,0.020432697,0.109713041,0.090408785,0.13109944
27/03/2021,0.297929497,0.281230326,0.314726015,0.156179701,0.137087134,0.174471098,0.276608104,0.254632703,0.300648775,0.038993676,0.0305495,0.048737108,0.042233847,0.03360507,0.051825343,0.044016604,0.034892164,0.054925162,0.018770068,0.014142197,0.023949339,0.015527047,0.010935915,0.020597699,0.109741456,0.089737258,0.131938785
28/03/2021,0.297542168,0.280574272,0.314482508,0.156711307,0.137449994,0.175068648,0.276276296,0.25353658,0.300638537,0.039080148,0.030052369,0.048955036,0.042230062,0.033590336,0.052009691,0.043961617,0.034608226,0.055567463,0.018768841,0.014009855,0.02394176,0.0155853,0.010916663,0.020738594,0.10984426,0.089421164,0.132891377
29/03/2021,0.297201277,0.279857758,0.314423227,0.15727518,0.137908336,0.176750591,0.275888905,0.25214744,0.300807508,0.039137062,0.030121831,0.048892264,0.042234763,0.033672333,0.052213113,0.043880222,0.034746239,0.05520394,0.018771524,0.014038716,0.023933913,0.015646347,0.010850257,0.020887384,0.10996472,0.088936522,0.134063579
30/03/2021,0.296937625,0.279635151,0.313992722,0.157863568,0.13830593,0.177658134,0.275396413,0.251450503,0.30081108,0.039205094,0.029810079,0.049439863,0.042286056,0.033454472,0.052231684,0.043838222,0.034409049,0.055345605,0.018752969,0.013999577,0.024194018,0.01569549,0.01080484,0.021230623,0.110024563,0.088834713,0.13349362
31/03/2021,0.296528222,0.27927397,0.314086971,0.158574641,0.13860588,0.179742417,0.274874801,0.250991305,0.300055158,0.039232475,0.02967824,0.050134795,0.042324582,0.033282335,0.052647376,0.043797097,0.034450809,0.05529005,0.018752898,0.014021192,0.024059414,0.015758312,0.010857662,0.021177146,0.110156972,0.087858542,0.133749909
01/04/2021,0.296187606,0.279311494,0.313315198,0.15915854,0.138907034,0.180260521,0.274520158,0.250057804,0.300587857,0.039281842,0.029814957,0.049713145,0.042332529,0.033330721,0.052347162,0.043653431,0.034522524,0.054911697,0.018748102,0.01391677,0.02435121,0.015824489,0.010908387,0.021223273,0.110293303,0.088415214,0.135030212
02/04/2021,0.295840376,0.278592495,0.313804321,0.159734586,0.139269361,0.181824197,0.27417142,0.249050651,0.299479214,0.039330231,0.029943095,0.049860616,0.042354477,0.033372295,0.052879415,0.043557322,0.034210687,0.054934189,0.018715912,0.014043156,0.024439429,0.015907961,0.011021996,0.021565847,0.110387717,0.089192311,0.134623757
03/04/2021,0.295549222,0.278596684,0.31348051,0.160233969,0.139730349,0.182416441,0.273977495,0.249096041,0.299667659,0.039404574,0.030124113,0.050143715,0.042366953,0.033302206,0.05296475,0.043479749,0.033878208,0.055082178,0.018696976,0.013922083,0.024377077,0.015949635,0.011038999,0.021423237,0.110341428,0.088990048,0.134215414
04/04/2021,0.295213695,0.277979039,0.312577123,0.160820553,0.140829613,0.182183763,0.273730765,0.248835676,0.299867576,0.039457981,0.030189095,0.050454297,0.0423726,0.033116542,0.053019146,0.043395375,0.033751678,0.054944526,0.018646701,0.013928722,0.024243441,0.016036762,0.011198613,0.021726839,0.11032557,0.088552748,0.134944522
05/04/2021,0.294898271,0.277680721,0.312628672,0.161482783,0.140910317,0.183609698,0.273522685,0.248732369,0.299121119,0.03950523,0.030123593,0.050183309,0.042407469,0.03306431,0.053310827,0.043257671,0.033817794,0.054972428,0.018617962,0.013898356,0.02398869,0.016083661,0.011175355,0.021612769,0.110224268,0.088428792,0.134376536
06/04/2021,0.294483013,0.277274888,0.311690039,0.162155941,0.141427277,0.18478915,0.273175302,0.248489243,0.298857221,0.03956121,0.030522265,0.050443004,0.042388326,0.033208028,0.053073411,0.043123319,0.033872715,0.054660023,0.018594683,0.013867644,0.023870787,0.016139807,0.011249938,0.02189078,0.110378399,0.088159637,0.134256744
07/04/2021,0.294137176,0.277142343,0.310916224,0.162760763,0.141686706,0.184845906,0.27282329,0.248828471,0.297465962,0.039594133,0.030447128,0.050127522,0.042406947,0.033180276,0.053489113,0.043020938,0.033822117,0.054318852,0.018589233,0.013810809,0.02381636,0.01619982,0.011335998,0.021956996,0.1104677,0.088264045,0.134374898
08/04/2021,0.293865421,0.277701135,0.311091249,0.163232941,0.142865409,0.185008672,0.272534939,0.248784023,0.297541637,0.039677034,0.030749979,0.049971519,0.042442443,0.032992783,0.053429966,0.042924531,0.033741783,0.053811474,0.018570315,0.013830002,0.023814267,0.016265731,0.011464994,0.021949583,0.110486646,0.088778404,0.13409821
09/04/2021,0.29351511,0.27718131,0.310341564,0.163751581,0.143707177,0.184856195,0.272263144,0.249268778,0.295830406,0.039702924,0.030714706,0.049599394,0.042405526,0.033341409,0.053404598,0.042812512,0.03374811,0.053520879,0.018560455,0.01382227,0.023752748,0.016334483,0.01155107,0.022098178,0.110654263,0.089254483,0.134027379
10/04/2021,0.293132756,0.27679632,0.309502992,0.164304756,0.144791512,0.184490103,0.271967509,0.249595603,0.29556913,0.039744262,0.030609008,0.049566304,0.042417897,0.033375579,0.05316813,0.042690453,0.033573556,0.05355101,0.01854391,0.013921274,0.023742724,0.016402069,0.011688243,0.022202238,0.110796387,0.089854821,0.134707278
11/04/2021,0.292776531,0.276790283,0.308863482,0.16504702,0.145895439,0.185889797,0.271608345,0.249718677,0.294625613,0.039776673,0.030941583,0.049358917,0.042405791,0.033448063,0.053023709,0.042562481,0.033715621,0.05298712,0.01852337,0.013845328,0.023733124,0.016464487,0.011709458,0.022114736,0.1108353,0.090981623,0.133064078
12/04/2021,0.292541553,0.277004308,0.308626733,0.165562092,0.147333445,0.18498647,0.27149334,0.250231451,0.293515503,0.039768344,0.031024987,0.048977918,0.042405777,0.033598294,0.05310667,0.042464227,0.0337732,0.052665688,0.018519174,0.013915637,0.023571522,0.016499244,0.01167942,0.022360295,0.11074625,0.091508406,0.131601789
13/04/2021,0.292180328,0.2765441,0.308090665,0.166188364,0.148930442,0.185310994,0.271212742,0.251823692,0.292079456,0.039858594,0.031559156,0.048603727,0.042431772,0.033663704,0.052802197,0.042376135,0.033970813,0.052238769,0.018503616,0.013894505,0.023571039,0.016554181,0.011818766,0.022442426,0.110694269,0.092659061,0.130406046
14/04/2021,0.291843737,0.277010183,0.307280906,0.166788881,0.150217291,0.185179061,0.270950522,0.252290844,0.290076676,0.039954289,0.032042985,0.048306945,0.042460901,0.033941628,0.052375662,0.042298422,0.033989605,0.052186855,0.018497445,0.013912332,0.023367037,0.016606626,0.011924539,0.022279484,0.110599176,0.093543994,0.12857941
15/04/2021,0.291471889,0.277178898,0.306192459,0.167410856,0.151945375,0.184124769,0.270615502,0.253656878,0.289122485,0.039973512,0.032444357,0.047977087,0.042462387,0.034347193,0.051952413,0.042210806,0.033984885,0.051601201,0.018484778,0.013936485,0.023367936,0.01666481,0.012101829,0.022332686,0.11070546,0.094980655,0.126395203
16/04/2021,0.291504656,0.27723752,0.306226078,0.167360675,0.151940717,0.183988308,0.271068877,0.252736414,0.289868143,0.040133584,0.032642016,0.048325245,0.042516043,0.034272406,0.052276463,0.042030195,0.03382278,0.051288496,0.018459502,0.013985366,0.023352071,0.016667514,0.012070756,0.022313055,0.110258955,0.094065766,0.126617278
17/04/2021,0.291528091,0.277398848,0.306548107,0.167198101,0.151061616,0.184451596,0.271718943,0.252982056,0.291087435,0.040236375,0.032617929,0.048734168,0.042502516,0.034046773,0.052257913,0.041819546,0.033653539,0.051430064,0.018451957,0.013898722,0.023286615,0.016659589,0.012031477,0.022081128,0.109884882,0.093664035,0.127435919
18/04/2021,0.29154321,0.277213076,0.306245594,0.16721922,0.15075204,0.184134001,0.272258555,0.25362805,0.291595229,0.040330009,0.032590634,0.049145097,0.042543725,0.033990873,0.052443251,0.041670541,0.033566594,0.051356449,0.018431706,0.013928494,0.023482108,0.016631725,0.0120539,0.022153721,0.109371311,0.09335593,0.125939803
19/04/2021,0.291587841,0.276960129,0.306031668,0.167107387,0.15141974,0.183196465,0.272940262,0.25470428,0.292416687,0.040446143,0.032510158,0.049124733,0.042570135,0.034137766,0.052044955,0.041486298,0.03327997,0.050660761,0.018414321,0.013953568,0.023305431,0.016607383,0.012055618,0.021826884,0.108840231,0.092340824,0.125419212
20/04/2021,0.291563756,0.277380537,0.306267429,0.16708133,0.151511081,0.183095242,0.273442305,0.255601537,0.292268297,0.040544291,0.032618056,0.049100503,0.042594541,0.034107746,0.052482094,0.041320046,0.033153082,0.050749409,0.018385768,0.014062125,0.023155868,0.01658741,0.012049188,0.022153141,0.108480555,0.09242438,0.124574394
21/04/2021,0.291736329,0.276662082,0.307055442,0.16737871,0.15077762,0.184861666,0.27379583,0.25483046,0.294034496,0.040734116,0.032426693,0.04985619,0.042379866,0.03392341,0.052389261,0.041248409,0.03300239,0.05090622,0.018402641,0.013974172,0.0232407,0.016592443,0.012052171,0.022025728,0.107731657,0.090528639,0.125903126
22/04/2021,0.291986732,0.276353354,0.307222391,0.167580014,0.149929396,0.185684233,0.27406038,0.254058328,0.295588385,0.04097028,0.032495467,0.050672034,0.042149925,0.033767293,0.052026015,0.04121903,0.032848435,0.050973408,0.018421197,0.013915485,0.023286421,0.016591883,0.011994675,0.02196927,0.107020559,0.088512114,0.126308996
23/04/2021,0.292319982,0.276777397,0.308003826,0.16790618,0.149023902,0.187368111,0.274280173,0.254142253,0.29648558,0.041131881,0.032446034,0.051069695,0.041944276,0.033447466,0.051872522,0.041173362,0.032715504,0.050861811,0.018464136,0.013916789,0.023294355,0.016573738,0.012013911,0.022074066,0.106206271,0.087114027,0.126673414
24/04/2021,0.292554715,0.276326965,0.308597885,0.168173916,0.149583061,0.187985147,0.274591189,0.25347644,0.297364444,0.041283323,0.032768831,0.0515054,0.04171407,0.033169381,0.051646834,0.041119295,0.032471742,0.050693665,0.018478938,0.01394285,0.023499207,0.016555356,0.01191373,0.022005459,0.105529198,0.086195901,0.126773627
25/04/2021,0.292783506,0.276622259,0.308978979,0.168406253,0.148820404,0.189243519,0.274991789,0.253639667,0.298885732,0.04144675,0.032663479,0.051797106,0.041445702,0.03309631,0.051738085,0.04102838,0.032488446,0.050540685,0.018499274,0.014006202,0.023402124,0.016540534,0.011849401,0.022123279,0.104857812,0.085502703,0.126965334
26/04/2021,0.293061395,0.276757439,0.309807451,0.168646017,0.147816693,0.190284688,0.275194246,0.253170054,0.299488519,0.04167349,0.0329606,0.052106951,0.041249273,0.032734351,0.051224615,0.040991511,0.032322924,0.050910362,0.018496348,0.013933143,0.02349993,0.016526842,0.011774053,0.022161395,0.104160877,0.083946998,0.126384739
27/04/2021,0.293337163,0.276931773,0.310180063,0.168799582,0.147846267,0.191441,0.275349012,0.252891596,0.300144791,0.041846413,0.032760191,0.052397397,0.041041848,0.032648652,0.051388622,0.040985628,0.032608902,0.051069051,0.018521646,0.013940765,0.023477587,0.016524682,0.011802672,0.022158238,0.103594026,0.083361995,0.12612109
28/04/2021,0.293727155,0.277382313,0.310914502,0.169166096,0.148188742,0.19176432,0.275487862,0.252692667,0.300638582,0.042041331,0.032611353,0.053328871,0.040837111,0.0323882,0.051472467,0.040938639,0.032399477,0.050765406,0.018534198,0.013924544,0.023282621,0.0165152,0.011848353,0.022197228,0.102752407,0.082425749,0.12553136
29/04/2021,0.294061124,0.277113633,0.310801492,0.169400631,0.148573137,0.192841013,0.275777732,0.252927607,0.301625142,0.042196171,0.032641604,0.053604772,0.040607689,0.032288442,0.050908808,0.040914628,0.032267426,0.050485254,0.018557328,0.013933712,0.023397558,0.016511096,0.011816438,0.022178492,0.101973601,0.080861615,0.125590534
30/04/2021,0.294295129,0.277557919,0.311024378,0.169753133,0.148542796,0.193421668,0.276095982,0.252361154,0.301988427,0.04230981,0.032902752,0.053757957,0.040349938,0.031960162,0.050248816,0.040864407,0.032358096,0.050489086,0.018575342,0.014079518,0.023329273,0.016500798,0.01176925,0.022235208,0.101255461,0.080830086,0.124512508
01/05/2021,0.294664957,0.277884205,0.311188153,0.169921901,0.149119386,0.193292126,0.276384488,0.252913151,0.301595188,0.042489506,0.032804643,0.053633386,0.04008234,0.032007058,0.050193067,0.040787582,0.032300333,0.051002048,0.018559436,0.01411207,0.023356966,0.016488025,0.011910424,0.022229858,0.100621765,0.080405431,0.123021734
02/05/2021,0.294952596,0.278626873,0.31123111,0.170209039,0.149562474,0.193291087,0.276724009,0.253371344,0.301338821,0.042620494,0.03281544,0.053806228,0.039825822,0.031761048,0.049321264,0.040719806,0.032328115,0.050758482,0.01858567,0.014306606,0.023397243,0.016458112,0.011869226,0.02216229,0.099904452,0.080426233,0.122267537
03/05/2021,0.295235157,0.278891092,0.311518499,0.170371233,0.149839464,0.193184139,0.276987048,0.253170454,0.302302379,0.042777824,0.033359061,0.054417346,0.039679563,0.031707605,0.049182532,0.040665851,0.032065306,0.050187349,0.018598572,0.014208137,0.02331566,0.016453668,0.011871142,0.021978149,0.099231084,0.079576678,0.121424791
04/05/2021,0.295526816,0.279223709,0.31190997,0.170644299,0.150509872,0.193702925,0.277307254,0.254338371,0.301869504,0.042997126,0.03357412,0.054811981,0.03944143,0.0314616,0.049069582,0.040601034,0.03215647,0.050170428,0.018604186,0.014212545,0.023276898,0.016423089,0.011897566,0.021934847,0.098454766,0.078779722,0.120334658
